Iteration, Max P, Construction Time, Heuristic Time, Construction + Heuristic, Score Before Heuristic, Score After Heuristic, Score Difference，Unassigned areas
0, 1012, 0.13399982452392578, 0.003999948501586914, 0.1379997730255127, 0, 0, 0,0,0.0019998550415039062,0.21599888801574707,0.5340011119842529
1, 1012, 0.13499999046325684, 0.003000020980834961, 0.1380000114440918, 0, 0, 0,0,0.0,0.10599994659423828,0.029000043869018555
2, 1012, 0.15000009536743164, 0.0029997825622558594, 0.1529998779296875, 0, 0, 0,0,0.0010001659393310547,0.12000036239624023,0.02899956703186035
3, 1012, 0.12900018692016602, 0.0029997825622558594, 0.13199996948242188, 0, 0, 0,0,0.0,0.10400032997131348,0.02299976348876953
4, 1012, 0.13499999046325684, 0.003999948501586914, 0.13899993896484375, 0, 0, 0,0,0.0,0.10100030899047852,0.03299975395202637
5, 1012, 0.1399998664855957, 0.003000020980834961, 0.14299988746643066, 0, 0, 0,0,9.999275207519531E-4,0.1099996566772461,0.0280001163482666
6, 1012, 0.13900017738342285, 0.0019998550415039062, 0.14100003242492676, 0, 0, 0,0,0.0,0.1080007553100586,0.029999494552612305
7, 1012, 0.13700008392333984, 0.006000041961669922, 0.14300012588500977, 0, 0, 0,0,9.999275207519531E-4,0.10899972915649414,0.026000261306762695
8, 1012, 0.125, 0.003000020980834961, 0.12800002098083496, 0, 0, 0,0,0.0010001659393310547,0.09200024604797363,0.03099966049194336
9, 1012, 0.13199996948242188, 0.002000093460083008, 0.13400006294250488, 0, 0, 0,0,9.999275207519531E-4,0.09900069236755371,0.027999162673950195
