Iteration, Max P, Construction Time, Heuristic Time, Construction + Heuristic, Score Before Heuristic, Score After Heuristic, Score Difference，Unassigned areas
0, 270, 4.891999959945679, 7.651000022888184, 12.542999982833862, 10593651, 9955070, 638581,0,0.10300016403198242,4.749000072479248,0.029999494552612305
