Iteration, Max P, Construction Time, Heuristic Time, Construction + Heuristic, Score Before Heuristic, Score After Heuristic, Score Difference，Unassigned areas
0, 1012, 0.24500012397766113, 0.004999876022338867, 0.25, 0, 0, 0,0,0.0029997825622558594,0.3900015354156494,0.845999002456665
1, 1012, 0.22099995613098145, 0.002000093460083008, 0.22300004959106445, 0, 0, 0,0,0.0,0.18899989128112793,0.029999971389770508
2, 1012, 0.21000003814697266, 0.003000020980834961, 0.21300005912780762, 0, 0, 0,0,9.999275207519531E-4,0.18499994277954102,0.023000240325927734
3, 1012, 0.2219998836517334, 0.002000093460083008, 0.2239999771118164, 0, 0, 0,0,0.0,0.1939995288848877,0.02700042724609375
4, 1012, 0.21200013160705566, 0.0019998550415039062, 0.21399998664855957, 0, 0, 0,0,0.0,0.17500019073486328,0.03600001335144043
5, 1012, 0.2050001621246338, 0.003000020980834961, 0.20800018310546875, 0, 0, 0,0,0.0,0.1770000457763672,0.02499985694885254
6, 1012, 0.2220001220703125, 0.0019998550415039062, 0.2239999771118164, 0, 0, 0,0,0.0,0.18899989128112793,0.03200030326843262
7, 1012, 0.2070000171661377, 0.002000093460083008, 0.2090001106262207, 0, 0, 0,0,0.0010001659393310547,0.18500065803527832,0.019999265670776367
8, 1012, 0.20799994468688965, 0.003000020980834961, 0.2109999656677246, 0, 0, 0,0,0.0,0.18199992179870605,0.026000022888183594
9, 1012, 0.21299982070922852, 0.003000020980834961, 0.21599984169006348, 0, 0, 0,0,0.0,0.18000006675720215,0.031999826431274414
